,product_id,product_url,product_name,image_url,price_raw,price,specs,description,company_name,company_url,company_location,rating,rating_count,gst_number,iec_number,exports_to,badges
10,2855155029212,https://export.indiamart.com/products/?id=2855155029212&pos=11&kwd=industrial%20machinery&tags=||||8584.299||product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:SP|wc:2|qr_nm:gd|cs:13954|com-cf:nl|ptrs:na|mc:30693|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-1-9-0|qrd:250903|mrd:250801|prdt:250904,"Waste Paper Industrial Packaging Tray Making Machine, Production Capacity: 5000 Trays /Hr",https://5.imimg.com/data5/SELLER/Default/2023/8/337248731/AN/JI/TG/39558/egg-tray-making-machine-1000x1000.jpg,,,"{'Production Capacity': '5000 Trays /Hr', 'Brand': 'SODALTECH', 'Raw Material': 'Waste Paper', 'Automation Grade': 'Automatic'}","SODALTECH manufactures various models and types of Machines, Equipment, Spare Parts needed mainly to manufacture Paper Pulp Moulded products generally made from Waste Boxes, Papers, Indian Pulp, Taiwan Pulp, Korean Pulp, Canada Pulp, China Pulp, Thailand Pulp, Indonesia Pulp, Southern Pulp etc, most of the Paper & Paper based Paper Waste can be recycled using SODALTECH Equipment. The production lines are simple to operate and maintain. It has high productivity, easy interchangeability of mould tooling, consumes less energy with less manufacturing cost, faster setting time etc, It can be upgraded to next higher level of production by adding less number of additional machines. Various models and ranges are available in Wet Moulding & Dry Moulding Process (Fine Moulding). The range of products that can be made are endless. Few examples are Egg Trays (30-cell) Egg Box/Carton (6-cell,10-cell, 12-cell, 6+6 – cell, 18 cell) Egg Carton of multi cavity sizes, Can Shell types, Apple Tray, Fruit Tray, Tomato Tray, Pear Tray, Orange Tray, Cup carriers used in fast food outlets (4 pack, 2 pack) Hospital and Medical Care products (like Bed Pan Sleeves, Male Urinal Bottle, Female Urinal Pots, Kidney Tray, Bowls) Nursery Pots, Seed Pots (Jiffy Pots), Industrial Packs (Packing Buffers) Electronic Products Packing Pads and Paper Trays, Tableware etc.",,https://export.indiamart.com/company/sodaltech/,,,,,,[],[]
11,2851483649073,https://export.indiamart.com/products/?id=2851483649073&pos=12&kwd=industrial%20machinery&tags=||||8954.051|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:SP|wc:2|qr_nm:gd|cs:13954|com-cf:nl|ptrs:na|mc:30693|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-1-9-0|qrd:250903|mrd:250801|prdt:250904,"MS Polished 250 Ml Aluminium Foil Container Moulds, For Industrial",https://5.imimg.com/data5/SELLER/Default/2023/7/328198209/TZ/ZE/JX/40202113/untitled-1000x1000.png,$ 4538.53,4538,"{'Body Material': 'MS', 'Surface Finishing': 'Polished', 'Usage/Application': 'Industrial', 'Shape': 'Rectangular', 'Color': 'Silver', 'Country of Origin': 'Made in India'}",We are offering a wide range of products to our clients.,,https://export.indiamart.com/company/ss-enterprises-tamilnadu/,,,,,,[],[]
12,21435715362,https://export.indiamart.com/products/?id=21435715362&pos=13&kwd=industrial%20machinery&tags=||||8228.275||product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:SP|wc:2|qr_nm:gd|cs:13954|com-cf:nl|ptrs:na|mc:30693|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-1-9-0|qrd:250903|mrd:250801|prdt:250904,"Woven Bag Gusset Machine, For Industrial",https://5.imimg.com/data5/SELLER/Default/2024/8/442719385/NQ/BN/DJ/4628445/woven-bag-gusseting-machine-1000x1000.png,,,"{'Usage/Application': 'Industrial', 'Automation Grade': 'Automatic', 'Phase': '3 Phase', 'Voltage': '440 V', 'Frequency': '50 Hz', 'Country of Origin': 'Made in India'}","Technology Plastomech Pvt. Ltd. the famed manufacturer, exporter, supplier and trader firm of superior quality Plastic Processing Extrusion Plant and Machinery was established in 2003. The machinery we fabricate machines for Raffia Woven Sack Industries, Flexible Packaging Industries and Packaging Industries. Our machines are extensively demanded in the market owing to their reliable performance, longer service life and easy operations.",,https://export.indiamart.com/company/technologyplastomech/,,,,,,[],[]
13,2854380734288,https://export.indiamart.com/products/?id=2854380734288&pos=14&kwd=industrial%20machinery&tags=||||8954.051|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:SP|wc:2|qr_nm:gd|cs:13954|com-cf:nl|ptrs:na|mc:30693|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-1-9-0|qrd:250903|mrd:250801|prdt:250904,"Quartz Kitchen Sink Making Hydraulic Press Machine, Capacity: 300 Ton",https://5.imimg.com/data5/SELLER/Default/2024/7/435653288/IH/QX/QO/14449537/350-ton-press-1000x1000.jpeg,$ 20423.38,20423,"{'Capacity': '300 Ton', 'Automation Grade': 'Semi Automatic', 'Material': 'Mild Steel', 'Voltage (V)': '220', 'Usage/Application': 'Industrial'}","We ''Presstech'' are the leading Manufacturer of an extensive array of Hydraulic Cylinder, Hydraulic Power Pack, Hydraulic Press, Industrial Stacker, SS And MS Valve, Hydraulic Seal And Ring, Hydraulic Power Unit and many more",,https://export.indiamart.com/company/presstech-chennai/,,,,,,[],[]
14,23461206133,https://export.indiamart.com/products/?id=23461206133&pos=15&kwd=industrial%20machinery&tags=||||8752.144|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:SP|wc:2|qr_nm:gd|cs:13954|com-cf:nl|ptrs:na|mc:30693|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-1-9-0|qrd:250903|mrd:250801|prdt:250904,"1 Aluminium Foil Rewinding Machine., For Industrial, Production Capacity: Standard",https://5.imimg.com/data5/SELLER/Default/2024/2/391825620/RN/RS/ST/80400685/aluminium-foil-rewinding-machine-1000x1000.jpeg,$ 1077.90,1077,"{'Production Capacity': 'standard', 'Automation Grade': 'yes', 'Usage/Application': 'Industrial', 'Phase': '1', 'Brand': 'THAVE', 'Power Consumption': '220 V', 'Control Panel': 'yes', 'Maximum Foil Width': 'customized'}",We are leading Manufacturer of aluminium foil rewinding machine. our quality & after sale servcie is well known in market.,,https://export.indiamart.com/company/thave-engineering-corporation/,,,,,,[],[]
15,21956221155,https://export.indiamart.com/products/?id=21956221155&pos=16&kwd=industrial%20machinery&tags=||||8228.275|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:SP|wc:2|qr_nm:gd|cs:13954|com-cf:nl|ptrs:na|mc:30693|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-1-9-0|qrd:250903|mrd:250801|prdt:250904,"Stainless Steel Wire Mesh Welding Machine, For Industrial, 2.0 Mm - 6.0 Mm",https://5.imimg.com/data5/SELLER/Default/2024/2/394092981/RM/QT/FY/713492/wire-mesh-welding-machine-1000x1000.jpeg,$ 45385.28,45385,"{'Usage/Application': 'Industrial', 'Automation Grade': 'Automatic', 'Material': 'Stainless Steel', 'Diameter Of Wire': '2.0 mm - 6.0 mm', 'Frequency': '50 - 60 Hz', 'Voltage': '220 - 360 V'}",We can customized this machine as per client requirement and specifications so please send us required design data.,,https://export.indiamart.com/company/axiscocorporation/,,,,,,[],[]
16,23374156930,https://export.indiamart.com/products/?id=23374156930&pos=17&kwd=industrial%20machinery&tags=||||8228.275|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:SP|wc:2|qr_nm:gd|cs:13954|com-cf:nl|ptrs:na|mc:30693|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-1-9-0|qrd:250903|mrd:250801|prdt:250904,"Plastic Washing Machine, For Industrial, Capacity: 100-1000Kg/hr",https://5.imimg.com/data5/SELLER/Default/2021/4/BR/SR/ZX/13757791/washing-mixture-machine-1000x1000.jpg,$ 1815.41,1815,"{'Capacity': '100-1000Kg/hr', 'Color': 'Stainless Steel', 'Automation Grade': 'Automatic', 'Usage/Application': 'Industrial', 'Phase': '3 Phase', 'Voltage': '440 V', 'Frequency': '50 Hz'}","We, H R PLASTIC INDUSTRIES Manufacturing, Are one of India’s leading manufacturer of PLASTIC WASHING MACHINE and plants.There are list of PP/HDPE/LD/ABS WASHING plant than can be chosen from and PP/HDPE WASHING machine is one among the best choices.",,https://export.indiamart.com/company/hrplasticindustries/,,,,,,[],[]
17,23711558991,https://export.indiamart.com/products/?id=23711558991&pos=18&kwd=industrial%20machinery&tags=||||8228.275|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:SP|wc:2|qr_nm:gd|cs:13954|com-cf:nl|ptrs:na|mc:30693|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-1-9-0|qrd:250903|mrd:250801|prdt:250904,"JAS Vibrating Sieve Machine, For Industrial, Capacity: 200 Kgs",https://5.imimg.com/data5/SELLER/Default/2021/7/OL/SF/YF/125675/vibrating-sieve-machine-1000x1000.jpg,$ 510.58,510,"{'Capacity': '200 Kgs', 'Usage/Application': 'Industrial', 'Automation Grade': 'Automatic', 'Material': 'Stainless steel', 'Voltage': '440 volts', 'Brand': 'JAS', 'Country of Origin': 'Made in India'}",It is a leading manufactuer and exporter of Vibrating Sieve Machine. The Vibrating Sieve Machine is manufactured and polished in mirror finish as well as bead blast finish. The structure of the machine is built with high-quality steel & components.,,https://export.indiamart.com/company/jasenterprise/,,,,,,[],[]
18,4426566788,https://export.indiamart.com/products/?id=4426566788&pos=19&kwd=industrial%20machinery&tags=||||8228.275|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:SP|wc:2|qr_nm:gd|cs:13954|com-cf:nl|ptrs:na|mc:30693|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-1-9-0|qrd:250903|mrd:250801|prdt:250904,"Automatic Three Phase Silica Gel Inserter Machine, For Industrial,Pharma",https://5.imimg.com/data5/SELLER/Default/2024/1/374021467/YH/IX/XI/3053278/silica-gel-inserter-machine-1000x1000.png,$ 6183.74,6183,"{'Automation Grade': 'Automatic', 'Phase': 'Three Phase', 'Usage/Application': 'Industrial, Pharma', 'Material': 'SS 304', 'Power Source': 'Electric', 'Production Capacity': '60-120 BPM', 'Brand': 'Chamunda Pharma Tech', 'Voltage': '220-440 V', 'Country of Origin': 'Made in India', 'Bottle Diameter': 'Up to 125 mm', 'Bottle Height': 'Up to 225 mm', 'Conveyor Height': '800 to 850 mm (Adjustable)'}","Widely demanded by pharmaceutical industries, the offered Silica Gel Inserter Machine is massively popular in the industry. Owing to the rugged construction, excellent capacity, ease of operation and longer functional life, these are massively desired in the market. We examine the series for its perfection before handing over to the clients.    Features: Excellent capacityEasy to operateLonger functional life",,https://export.indiamart.com/company/chamundapharmatech/,,,,,,[],[]
19,16983558712,https://export.indiamart.com/products/?id=16983558712&pos=20&kwd=industrial%20machinery&tags=||||8752.144|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:SP|wc:2|qr_nm:gd|cs:13954|com-cf:nl|ptrs:na|mc:30693|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-1-9-0|qrd:250903|mrd:250801|prdt:250904,"Vpack Electric Foot Sealer Machine, For Industrial, Model: SPFS 650 (Impulse Type)",https://5.imimg.com/data5/SELLER/Default/2023/12/370116646/HR/IG/OI/42249318/foot-sealer-machine-1000x1000.jpg,$ 153.18,153,"{'Brand': 'Vpack', 'Capacity': '0-500 pouch per hour', 'Voltage': '220 V', 'Model': 'SPFS 650 (Impulse Type)', 'Driven Type': 'Electric', 'Usage/Application': 'Industrial', 'Frequency': '50 Hz', 'Sealing Length (mm)': '650 mm', 'Sealing Width (mm)': '2 ~ 5 mm', 'Heating Time (sec.)': '0 ~ 2.5 Sec.', 'Impulse Power (W)': '1500 W', 'Case Size (mm)': '700 x 570 x 880 mm', 'Weight (kg)': '24 kg'}","With the proficiency of this field, we are capable to present an extensive range of Foot Sealer Machine.",,https://export.indiamart.com/company/verma-process-pack/,,,,,,[],[]
